order_id,customer_id,order_date,order_status,sales_channel,shipping_city,courier_name,payment_method,promo_code
UB-001866,C00963,2024-06-27,Completed,Mobile App,Peshawar,RapidGo,Cash on Delivery,SAVE15
UB-001867,C01409,2025-10-27,Completed,Mobile App,Karachi,SwiftEx,Cash on Delivery,FREESHIP
UB-001868,C00253,2024-02-14,Completed,Web,Islamabad,RapidGo,Cash on Delivery,
UB-001869,C00864,2024-11-19,Completed,Mobile App,Islamabad,SwiftEx,Cash on Delivery,
UB-001870,C00919,2024-05-30,Completed,Mobile App,Faisalabad,RapidGo,Bank Transfer,
UB-001871,C00024,2024-04-13,Returned,Web,Lahore,SwiftEx,Card,APP5
UB-001872,C00101,2025-06-14,Completed,Mobile App,Faisalabad,SwiftEx,Cash on Delivery,
UB-001873,C01210,2025-06-26,Completed,Marketplace,Rawalpindi,RapidGo,Cash on Delivery,
UB-001874,C01224,2024-11-02,Cancelled,Mobile App,Karachi,RapidGo,Cash on Delivery,
UB-001875,C00053,2025-07-12,Completed,Web,Lahore,RapidGo,Card,
UB-001876,C00049,2024-12-07,Completed,Mobile App,Rawalpindi,RapidGo,Cash on Delivery,SAVE15
UB-001877,C00116,2024-02-03,Completed,Marketplace,Karachi,SwiftEx,Card,
UB-001878,C00986,2024-11-21,Completed,Web,Peshawar,BlueLine,Bank Transfer,
UB-001879,C01112,2025-08-05,Completed,Web,Faisalabad,RapidGo,Card,
UB-001880,C01004,2024-07-13,Completed,Web,Islamabad,SwiftEx,Cash on Delivery,
UB-001881,C00881,2024-11-22,Completed,Mobile App,Karachi,SwiftEx,Wallet,
UB-001882,C00751,2025-12-01,Completed,Web,Rawalpindi,RapidGo,Cash on Delivery,
UB-001883,C00333,2024-08-18,Completed,Web,Peshawar,SwiftEx,Wallet,FREESHIP
UB-001884,C01153,2025-01-04,Completed,Web,Lahore,SwiftEx,Cash on Delivery,
UB-001885,C00534,2025-04-21,Cancelled,Mobile App,Islamabad,Store Pickup,Cash on Delivery,
UB-001886,C01571,2024-04-16,Completed,Web,Islamabad,SwiftEx,Cash on Delivery,SAVE15
UB-001887,C01101,2025-01-02,Completed,Mobile App,Islamabad,BlueLine,Cash on Delivery,WELCOME10
UB-001888,C01544,2024-12-24,Completed,Mobile App,Lahore,Store Pickup,Cash on Delivery,
UB-001889,C01425,2025-05-27,Completed,Marketplace,Rawalpindi,RapidGo,Bank Transfer,
UB-001890,C01030,2025-05-04,Completed,Web,Karachi,SwiftEx,Cash on Delivery,
UB-001891,C00945,2025-12-08,Completed,Web,Rawalpindi,SwiftEx,Bank Transfer,
UB-001892,C01562,2025-12-21,Completed,Web,Lahore,BlueLine,Cash on Delivery,WELCOME10
UB-001893,C00476,2024-05-12,Completed,Web,Rawalpindi,RapidGo,Cash on Delivery,
UB-001894,C00074,2025-08-04,Completed,Web,Karachi,SwiftEx,Wallet,
UB-001895,C00780,2024-07-13,Completed,Mobile App,Karachi,BlueLine,Cash on Delivery,
UB-001896,C00410,2025-08-23,Completed,Marketplace,Islamabad,BlueLine,Card,
UB-001897,C01477,2025-06-29,Completed,Web,Peshawar,SwiftEx,Wallet,APP5
UB-001898,C00837,2025-11-13,Completed,Web,Karachi,Store Pickup,Wallet,
UB-001899,C01572,2025-06-16,Completed,Web,Islamabad,RapidGo,Card,
UB-001900,C00171,2024-04-30,Cancelled,Mobile App,Faisalabad,SwiftEx,Cash on Delivery,FREESHIP
UB-001901,C01151,2024-04-02,Completed,Mobile App,Karachi,RapidGo,Wallet,
UB-001902,C01579,2025-08-29,Completed,Mobile App,Rawalpindi,Store Pickup,Wallet,
UB-001903,C01309,2024-08-16,Completed,Web,Rawalpindi,SwiftEx,Cash on Delivery,
UB-001904,C00598,2025-07-13,Completed,Marketplace,Lahore,BlueLine,Card,
UB-001905,C00642,2025-03-02,Completed,Mobile App,Islamabad,RapidGo,Wallet,FREESHIP
UB-001906,C00897,2025-12-16,Completed,Web,Karachi,RapidGo,Bank Transfer,
UB-001907,C00673,2025-10-27,Completed,Mobile App,Lahore,SwiftEx,Cash on Delivery,SAVE15
UB-001908,C00861,2025-01-30,Completed,Mobile App,Faisalabad,RapidGo,Wallet,APP5
UB-001909,C01300,2025-07-30,Completed,Web,Islamabad,BlueLine,Bank Transfer,
UB-001910,C00680,2024-03-09,Returned,Web,Rawalpindi,BlueLine,Cash on Delivery,
UB-001911,C00418,2025-12-10,Completed,Mobile App,Islamabad,BlueLine,Cash on Delivery,
UB-001912,C00816,2024-08-01,Returned,Mobile App,Faisalabad,BlueLine,Bank Transfer,
UB-001913,C00562,2024-11-30,Completed,Web,Karachi,SwiftEx,Bank Transfer,
UB-001914,C01269,2025-09-13,Completed,Web,Islamabad,SwiftEx,Cash on Delivery,
UB-001915,C00836,2025-08-08,Completed,Mobile App,Karachi,SwiftEx,Bank Transfer,
UB-001916,C00030,2024-02-04,Completed,Web,Islamabad,SwiftEx,Bank Transfer,APP5
UB-001917,C00612,2025-10-23,Completed,Web,Islamabad,RapidGo,Cash on Delivery,
UB-001918,C01263,2025-04-13,Completed,Web,Rawalpindi,SwiftEx,Cash on Delivery,
UB-001919,C01444,2024-11-13,Completed,Marketplace,Peshawar,SwiftEx,Cash on Delivery,
UB-001920,C01401,2024-04-28,Completed,Mobile App,Karachi,SwiftEx,Card,
UB-001921,C01522,2025-11-08,Completed,Mobile App,Islamabad,Store Pickup,Cash on Delivery,
UB-001922,C01272,2025-10-14,Completed,Web,Islamabad,RapidGo,Card,
UB-001923,C01088,2024-10-04,Cancelled,Mobile App,Karachi,RapidGo,Cash on Delivery,
UB-001924,C00888,2024-12-08,Completed,Mobile App,Lahore,SwiftEx,Bank Transfer,
UB-001925,C01554,2024-11-23,Completed,Mobile App,Rawalpindi,BlueLine,Bank Transfer,
UB-001926,C01251,2024-11-21,Completed,Mobile App,Rawalpindi,BlueLine,Bank Transfer,
UB-001927,C00784,2024-07-12,Completed,Web,Karachi,Store Pickup,Cash on Delivery,
UB-001928,C00085,2024-02-25,Completed,Web,Faisalabad,SwiftEx,Bank Transfer,
UB-001929,C01112,2024-02-27,Completed,Web,Faisalabad,BlueLine,Card,
UB-001930,C01515,2025-12-27,Returned,Web,Rawalpindi,BlueLine,Wallet,
UB-001931,C01358,2025-02-23,Completed,Web,Faisalabad,BlueLine,Wallet,
UB-001932,C00770,2025-04-19,Completed,Web,Rawalpindi,RapidGo,Card,
UB-001933,C01552,2025-08-19,Completed,Mobile App,Rawalpindi,Store Pickup,Wallet,
UB-001934,C00181,2025-03-31,Completed,Web,Rawalpindi,RapidGo,Card,
UB-001935,C01341,2025-09-11,Completed,Mobile App,Rawalpindi,Store Pickup,Cash on Delivery,
UB-001936,C00992,2025-07-21,Completed,Mobile App,Islamabad,SwiftEx,Cash on Delivery,FREESHIP
UB-001937,C00978,2025-10-05,Completed,Web,Islamabad,SwiftEx,Cash on Delivery,FREESHIP
UB-001938,C00609,2024-01-22,Completed,Mobile App,Islamabad,BlueLine,Wallet,
UB-001939,C01518,2024-03-05,Completed,Web,Islamabad,SwiftEx,Wallet,SAVE15
UB-001940,C00613,2025-04-18,Completed,Web,Islamabad,Store Pickup,Cash on Delivery,
UB-001941,C01551,2025-08-31,Completed,Mobile App,Islamabad,Store Pickup,Bank Transfer,APP5
UB-001942,C01514,2024-03-05,Completed,Web,Lahore,BlueLine,Card,APP5
UB-001943,C00849,2025-06-20,Completed,Web,Lahore,SwiftEx,Card,
UB-001944,C00540,2024-09-15,Completed,Web,Karachi,RapidGo,Wallet,WELCOME10
UB-001945,C00500,2025-10-16,Completed,Mobile App,Rawalpindi,SwiftEx,Cash on Delivery,
UB-001946,C01302,2025-04-20,Completed,Web,Islamabad,RapidGo,Card,
UB-001947,C01065,2024-03-23,Completed,Web,Islamabad,Store Pickup,Wallet,
UB-001948,C00959,2025-04-28,Completed,Web,Rawalpindi,Store Pickup,Card,
UB-001949,C00526,2024-11-03,Completed,Web,Lahore,Store Pickup,Cash on Delivery,
UB-001950,C01165,2025-12-30,Completed,Web,Rawalpindi,RapidGo,Cash on Delivery,
UB-001951,C00302,2024-06-29,Completed,Web,Islamabad,SwiftEx,Bank Transfer,
UB-001952,C01420,2025-04-15,Completed,Mobile App,Lahore,SwiftEx,Cash on Delivery,SAVE15
UB-001953,C01108,2024-03-19,Completed,Mobile App,Rawalpindi,SwiftEx,Cash on Delivery,
UB-001954,C00617,2025-05-03,Completed,Web,Lahore,RapidGo,Wallet,APP5
UB-001955,C00675,2025-04-15,Completed,Mobile App,Islamabad,BlueLine,Bank Transfer,
UB-001956,C00992,2025-03-23,Completed,Web,Islamabad,SwiftEx,Bank Transfer,
UB-001957,C01458,2025-04-23,Completed,Web,Lahore,SwiftEx,Card,
UB-001958,C00912,2025-03-28,Completed,Web,Islamabad,BlueLine,Cash on Delivery,
UB-001959,C01575,2025-09-02,Completed,Mobile App,Peshawar,SwiftEx,Wallet,SAVE15
UB-001960,C00786,2024-08-16,Completed,Web,Karachi,Store Pickup,Cash on Delivery,
UB-001961,C00325,2025-12-16,Completed,Web,Rawalpindi,Store Pickup,Wallet,
UB-001962,C00820,2024-06-13,Completed,Web,Islamabad,Store Pickup,Wallet,APP5
UB-001963,C00524,2024-08-10,Completed,Mobile App,Rawalpindi,BlueLine,Wallet,
UB-001964,C00394,2024-04-28,Completed,Mobile App,Karachi,SwiftEx,Wallet,
UB-001965,C00583,2024-03-23,Completed,Web,Karachi,Store Pickup,Bank Transfer,WELCOME10
UB-001966,C00079,2025-08-10,Completed,Mobile App,Rawalpindi,SwiftEx,Wallet,APP5
UB-001967,C00602,2025-01-05,Completed,Web,Faisalabad,SwiftEx,Bank Transfer,
UB-001968,C00974,2024-12-20,Completed,Mobile App,Rawalpindi,SwiftEx,Card,
UB-001969,C00860,2025-12-12,Cancelled,Mobile App,Peshawar,SwiftEx,Cash on Delivery,SAVE15
UB-001970,C01125,2025-08-18,Completed,Web,Karachi,SwiftEx,Card,WELCOME10
UB-001971,C01576,2025-11-30,Completed,Marketplace,Islamabad,RapidGo,Card,
UB-001972,C01112,2024-03-30,Completed,Web,Faisalabad,BlueLine,Cash on Delivery,
UB-001973,C00680,2024-07-28,Completed,Mobile App,Rawalpindi,SwiftEx,Cash on Delivery,WELCOME10
UB-001974,C00677,2024-02-22,Completed,Mobile App,Lahore,SwiftEx,Card,APP5
UB-001975,C00346,2024-07-14,Returned,Marketplace,Islamabad,RapidGo,Card,FREESHIP
UB-001976,C00986,2024-10-15,Completed,Web,Peshawar,SwiftEx,Cash on Delivery,
UB-001977,C00387,2025-01-03,Completed,Web,Peshawar,SwiftEx,Card,
UB-001978,C00143,2024-05-07,Completed,Mobile App,Faisalabad,RapidGo,Cash on Delivery,APP5
UB-001979,C01127,2025-09-13,Completed,Web,Karachi,Store Pickup,Card,
UB-001980,C00198,2025-04-29,Cancelled,Mobile App,Rawalpindi,RapidGo,Cash on Delivery,
UB-001981,C00103,2025-08-05,Completed,Web,Rawalpindi,RapidGo,Card,FREESHIP
UB-001982,C00765,2025-08-08,Completed,Mobile App,Karachi,RapidGo,Cash on Delivery,
UB-001983,C01290,2024-07-29,Completed,Web,Rawalpindi,RapidGo,Card,SAVE15
UB-001984,C00664,2025-06-09,Completed,Mobile App,Rawalpindi,SwiftEx,Cash on Delivery,APP5
UB-001985,C01165,2024-10-28,Completed,Web,Rawalpindi,RapidGo,Wallet,WELCOME10
UB-001986,C00969,2025-06-27,Completed,Web,Islamabad,RapidGo,Card,
UB-001987,C00314,2024-07-27,Completed,Marketplace,Islamabad,BlueLine,Cash on Delivery,
UB-001988,C00769,2024-09-07,Completed,Web,Islamabad,RapidGo,Bank Transfer,
UB-001989,C00579,2025-12-23,Completed,Mobile App,Islamabad,BlueLine,Bank Transfer,
UB-001990,C00751,2025-02-13,Completed,Marketplace,Rawalpindi,BlueLine,Card,
UB-001991,C00412,2024-01-06,Cancelled,Mobile App,Faisalabad,BlueLine,Cash on Delivery,
UB-001992,C01416,2025-08-27,Completed,Mobile App,Rawalpindi,RapidGo,Cash on Delivery,
UB-001993,C01241,2024-09-20,Completed,Web,Lahore,RapidGo,Card,SAVE15
UB-001994,C00622,2024-03-13,Completed,Web,Rawalpindi,RapidGo,Cash on Delivery,SAVE15
UB-001995,C00889,2025-11-26,Completed,Web,Peshawar,BlueLine,Cash on Delivery,
UB-001996,C00885,2025-07-21,Completed,Marketplace,Lahore,BlueLine,Bank Transfer,SAVE15
UB-001997,C01543,2025-04-20,Completed,Marketplace,Islamabad,Store Pickup,Wallet,
UB-001998,C01102,2024-01-24,Completed,Mobile App,Islamabad,RapidGo,Cash on Delivery,
UB-001999,C01007,2024-04-13,Completed,Web,Islamabad,RapidGo,Card,WELCOME10
UB-002000,C01360,2024-08-06,Completed,Marketplace,Karachi,BlueLine,Bank Transfer,WELCOME10
UB-002001,C00218,2024-01-24,Completed,Web,Karachi,SwiftEx,Card,
UB-002002,C00194,2024-02-23,Completed,Web,Rawalpindi,RapidGo,Bank Transfer,
UB-002003,C00333,2025-11-03,Completed,Web,Peshawar,SwiftEx,Bank Transfer,
UB-002004,C00072,2025-04-06,Completed,Web,Faisalabad,SwiftEx,Card,
UB-002005,C00495,2025-04-24,Returned,Mobile App,Karachi,SwiftEx,Wallet,WELCOME10
UB-002006,C00303,2025-11-16,Completed,Marketplace,Karachi,SwiftEx,Cash on Delivery,
UB-002007,C00912,2025-11-28,Completed,Mobile App,Islamabad,SwiftEx,Bank Transfer,
UB-002008,C00967,2025-06-09,Completed,Web,Islamabad,RapidGo,Cash on Delivery,
UB-002009,C01444,2025-09-21,Completed,Web,Peshawar,Store Pickup,Card,
UB-002010,C00643,2024-10-03,Completed,Mobile App,Faisalabad,Store Pickup,Cash on Delivery,FREESHIP
UB-002011,C01053,2024-04-25,Completed,Web,Lahore,BlueLine,Wallet,WELCOME10
UB-002012,C00916,2024-10-30,Completed,Mobile App,Lahore,BlueLine,Card,APP5
UB-002013,C01463,2024-09-19,Completed,Web,Rawalpindi,RapidGo,Card,
UB-002014,C01285,2025-01-13,Completed,Mobile App,Rawalpindi,RapidGo,Wallet,
UB-002015,C00312,2025-03-22,Completed,Mobile App,Rawalpindi,BlueLine,Wallet,
UB-002016,C00685,2024-08-12,Completed,Mobile App,Karachi,RapidGo,Cash on Delivery,FREESHIP
UB-002017,C00456,2024-08-08,Completed,Mobile App,Karachi,Store Pickup,Cash on Delivery,FREESHIP
UB-002018,C00594,2025-10-07,Completed,Web,Faisalabad,BlueLine,Bank Transfer,
UB-002019,C00967,2024-10-04,Returned,Web,Islamabad,BlueLine,Card,SAVE15
UB-002020,C00040,2024-12-27,Completed,Mobile App,Islamabad,Store Pickup,Cash on Delivery,
UB-002021,C00207,2025-11-29,Completed,Mobile App,Islamabad,SwiftEx,Wallet,
UB-002022,C01454,2024-03-24,Cancelled,Mobile App,Islamabad,BlueLine,Cash on Delivery,
UB-002023,C01028,2025-05-20,Completed,Mobile App,Faisalabad,BlueLine,Cash on Delivery,
UB-002024,C01103,2025-06-02,Completed,Mobile App,Karachi,BlueLine,Card,FREESHIP
UB-002025,C01422,2025-10-29,Completed,Mobile App,Islamabad,BlueLine,Bank Transfer,
UB-002026,C01191,2025-01-28,Completed,Web,Rawalpindi,SwiftEx,Cash on Delivery,WELCOME10
UB-002027,C01328,2024-08-16,Completed,Marketplace,Islamabad,Store Pickup,Cash on Delivery,
UB-002028,C00127,2025-08-16,Completed,Mobile App,Karachi,BlueLine,Cash on Delivery,
UB-002029,C01107,2025-10-14,Returned,Web,Peshawar,RapidGo,Cash on Delivery,
UB-002030,C01459,2024-01-21,Completed,Mobile App,Rawalpindi,RapidGo,Wallet,
UB-002031,C01127,2024-08-16,Completed,Mobile App,Karachi,RapidGo,Cash on Delivery,
UB-002032,C00610,2025-12-08,Completed,Web,Faisalabad,SwiftEx,Wallet,SAVE15
UB-002033,C00737,2025-04-18,Completed,Web,Islamabad,Store Pickup,Cash on Delivery,
UB-002034,C01381,2025-06-25,Completed,Web,Karachi,SwiftEx,Cash on Delivery,
UB-002035,C00062,2025-05-27,Completed,Mobile App,Peshawar,RapidGo,Wallet,
UB-002036,C00448,2024-01-28,Completed,Web,Peshawar,SwiftEx,Cash on Delivery,
UB-002037,C01295,2024-06-08,Completed,Mobile App,Rawalpindi,SwiftEx,Wallet,
UB-002038,C01552,2025-01-09,Completed,Mobile App,Rawalpindi,RapidGo,Wallet,
UB-002039,C00718,2025-02-04,Completed,Web,Faisalabad,Store Pickup,Bank Transfer,
UB-002040,C00348,2024-12-31,Completed,Mobile App,Islamabad,BlueLine,Wallet,FREESHIP
UB-002041,C00762,2025-11-24,Completed,Web,Lahore,BlueLine,Cash on Delivery,APP5
UB-002042,C00519,2024-11-24,Completed,Mobile App,Islamabad,SwiftEx,Cash on Delivery,APP5
UB-002043,C00706,2025-07-11,Completed,Web,Peshawar,Store Pickup,Card,
UB-002044,C01281,2025-05-04,Completed,Mobile App,Islamabad,SwiftEx,Wallet,
UB-002045,C00813,2024-06-28,Completed,Web,Islamabad,BlueLine,Wallet,
UB-002046,C00571,2025-05-14,Returned,Web,Islamabad,RapidGo,Cash on Delivery,FREESHIP
UB-002047,C01037,2024-05-08,Completed,Mobile App,Islamabad,RapidGo,Cash on Delivery,
UB-002048,C01146,2024-10-23,Completed,Mobile App,Islamabad,BlueLine,Card,WELCOME10
UB-002049,C00788,2024-01-11,Returned,Web,Islamabad,RapidGo,Bank Transfer,
UB-002050,C01006,2024-02-26,Completed,Marketplace,Peshawar,Store Pickup,Card,APP5
UB-002051,C00706,2025-09-25,Completed,Web,Peshawar,RapidGo,Wallet,FREESHIP
UB-002052,C01600,2024-02-17,Completed,Mobile App,Rawalpindi,BlueLine,Cash on Delivery,WELCOME10
UB-002053,C00849,2024-03-28,Completed,Mobile App,Lahore,SwiftEx,Card,APP5
UB-002054,C00937,2024-03-04,Completed,Web,Rawalpindi,SwiftEx,Bank Transfer,APP5
UB-002055,C00611,2024-02-17,Completed,Marketplace,Lahore,SwiftEx,Cash on Delivery,
UB-002056,C01004,2025-01-28,Completed,Mobile App,Islamabad,BlueLine,Cash on Delivery,
UB-002057,C01267,2024-07-03,Completed,Mobile App,Karachi,SwiftEx,Cash on Delivery,
UB-002058,C01599,2025-10-04,Completed,Web,Rawalpindi,RapidGo,Cash on Delivery,
UB-002059,C01319,2024-01-08,Completed,Web,Karachi,SwiftEx,Cash on Delivery,
UB-002060,C01589,2025-07-19,Completed,Web,Lahore,SwiftEx,Cash on Delivery,SAVE15
UB-002061,C00168,2024-07-21,Completed,Mobile App,Faisalabad,BlueLine,Card,
UB-002062,C01506,2024-12-31,Completed,Mobile App,Rawalpindi,Store Pickup,Cash on Delivery,SAVE15
UB-002063,C00986,2024-01-26,Completed,Web,Peshawar,SwiftEx,Cash on Delivery,
UB-002064,C00257,2025-06-30,Completed,Mobile App,Lahore,RapidGo,Cash on Delivery,
UB-002065,C00288,2024-10-04,Completed,Web,Lahore,RapidGo,Card,SAVE15
UB-002066,C01373,2025-10-02,Completed,Web,Karachi,Store Pickup,Bank Transfer,
UB-002067,C00255,2025-07-23,Completed,Web,Karachi,BlueLine,Card,WELCOME10
UB-002068,C00368,2025-10-13,Cancelled,Mobile App,Karachi,BlueLine,Cash on Delivery,
UB-002069,C00479,2025-07-31,Completed,Mobile App,Rawalpindi,Store Pickup,Card,SAVE15
UB-002070,C01204,2024-04-30,Cancelled,Web,Faisalabad,SwiftEx,Cash on Delivery,
UB-002071,C00646,2025-03-31,Completed,Marketplace,Rawalpindi,SwiftEx,Cash on Delivery,
UB-002072,C00366,2025-04-11,Completed,Mobile App,Karachi,BlueLine,Cash on Delivery,
UB-002073,C00044,2024-05-16,Completed,Web,Karachi,SwiftEx,Bank Transfer,APP5
UB-002074,C00328,2024-10-28,Completed,Mobile App,Faisalabad,SwiftEx,Cash on Delivery,SAVE15
UB-002075,C00382,2025-12-01,Cancelled,Web,Rawalpindi,SwiftEx,Card,
UB-002076,C01222,2024-03-29,Completed,Web,Peshawar,RapidGo,Card,FREESHIP
UB-002077,C00133,2025-02-16,Completed,Mobile App,Rawalpindi,SwiftEx,Cash on Delivery,APP5
UB-002078,C01431,2025-11-30,Completed,Web,Islamabad,SwiftEx,Wallet,WELCOME10
UB-002079,C00243,2024-02-22,Completed,Mobile App,Karachi,RapidGo,Cash on Delivery,WELCOME10
UB-002080,C00582,2025-07-17,Completed,Web,Karachi,BlueLine,Card,
UB-002081,C00537,2025-05-03,Returned,Web,Faisalabad,BlueLine,Bank Transfer,SAVE15
UB-002082,C01349,2025-11-01,Completed,Mobile App,Islamabad,SwiftEx,Cash on Delivery,
UB-002083,C00864,2025-12-19,Completed,Mobile App,Islamabad,BlueLine,Cash on Delivery,
UB-002084,C00801,2025-02-06,Completed,Mobile App,Faisalabad,RapidGo,Wallet,
UB-002085,C01409,2025-11-05,Completed,Mobile App,Karachi,BlueLine,Card,
UB-002086,C00594,2025-01-24,Completed,Marketplace,Faisalabad,RapidGo,Card,
UB-002087,C01396,2024-08-28,Completed,Web,Islamabad,BlueLine,Cash on Delivery,
UB-002088,C00437,2025-06-23,Cancelled,Mobile App,Karachi,BlueLine,Cash on Delivery,
UB-002089,C01573,2024-04-09,Completed,Web,Peshawar,Store Pickup,Wallet,FREESHIP
UB-002090,C01079,2024-06-03,Cancelled,Mobile App,Islamabad,SwiftEx,Card,
UB-002091,C01333,2025-11-09,Completed,Mobile App,Rawalpindi,BlueLine,Cash on Delivery,
UB-002092,C00759,2024-09-21,Completed,Mobile App,Rawalpindi,Store Pickup,Card,FREESHIP
UB-002093,C00055,2025-01-05,Returned,Mobile App,Karachi,RapidGo,Cash on Delivery,APP5
UB-002094,C00709,2024-06-01,Completed,Web,Rawalpindi,SwiftEx,Cash on Delivery,APP5
UB-002095,C01490,2025-10-10,Completed,Web,Karachi,RapidGo,Card,
UB-002096,C00166,2024-03-01,Completed,Mobile App,Lahore,SwiftEx,Cash on Delivery,WELCOME10
UB-002097,C00641,2025-07-07,Completed,Web,Karachi,BlueLine,Wallet,
UB-002098,C01533,2025-07-20,Completed,Web,Islamabad,SwiftEx,Card,
UB-002099,C01408,2025-06-02,Completed,Web,Islamabad,SwiftEx,Card,
UB-002100,C00400,2025-05-05,Completed,Mobile App,Islamabad,BlueLine,Wallet,
UB-002101,C01409,2025-10-31,Completed,Web,Karachi,BlueLine,Card,
UB-002102,C00493,2024-11-04,Completed,Web,Karachi,Store Pickup,Cash on Delivery,
UB-002103,C00029,2025-10-27,Completed,Mobile App,Karachi,RapidGo,Bank Transfer,APP5
UB-002104,C00188,2024-08-26,Completed,Web,Islamabad,RapidGo,Cash on Delivery,
UB-002105,C00812,2025-12-28,Completed,Mobile App,Lahore,RapidGo,Card,WELCOME10
UB-002106,C00833,2024-01-25,Completed,Mobile App,Lahore,SwiftEx,Wallet,SAVE15
UB-002107,C01438,2024-07-07,Completed,Mobile App,Lahore,BlueLine,Wallet,SAVE15
UB-002108,C01243,2025-01-29,Completed,Web,Islamabad,BlueLine,Cash on Delivery,
UB-002109,C01079,2025-08-22,Completed,Web,Islamabad,RapidGo,Card,
UB-002110,C01436,2025-08-25,Completed,Web,Rawalpindi,SwiftEx,Cash on Delivery,APP5
UB-002111,C00803,2024-01-27,Completed,Mobile App,Islamabad,BlueLine,Card,
UB-002112,C00401,2024-05-23,Completed,Mobile App,Islamabad,SwiftEx,Cash on Delivery,
UB-002113,C00093,2025-10-22,Completed,Web,Peshawar,SwiftEx,Cash on Delivery,
UB-002114,C01033,2024-03-26,Completed,Mobile App,Faisalabad,RapidGo,Card,WELCOME10
UB-002115,C01164,2025-04-25,Completed,Mobile App,Islamabad,BlueLine,Wallet,
UB-002116,C00407,2025-03-17,Completed,Mobile App,Rawalpindi,SwiftEx,Card,SAVE15
UB-002117,C00385,2025-04-04,Completed,Mobile App,Karachi,RapidGo,Cash on Delivery,
UB-002118,C00902,2024-07-28,Completed,Web,Islamabad,SwiftEx,Card,
UB-002119,C01441,2024-03-17,Completed,Mobile App,Rawalpindi,Store Pickup,Cash on Delivery,
UB-002120,C00127,2025-05-18,Completed,Web,Karachi,RapidGo,Card,
UB-002121,C00695,2024-09-21,Completed,Mobile App,Islamabad,SwiftEx,Cash on Delivery,FREESHIP
UB-002122,C01542,2025-11-16,Completed,Mobile App,Islamabad,SwiftEx,Card,APP5
UB-002123,C00432,2024-05-01,Completed,Web,Rawalpindi,RapidGo,Card,
UB-002124,C00898,2024-05-28,Completed,Mobile App,Islamabad,BlueLine,Wallet,
UB-002125,C01542,2025-11-10,Completed,Web,Islamabad,RapidGo,Card,
UB-002126,C00655,2024-04-11,Completed,Marketplace,Rawalpindi,SwiftEx,Wallet,SAVE15
UB-002127,C01107,2025-04-12,Completed,Marketplace,Peshawar,BlueLine,Cash on Delivery,
UB-002128,C00931,2025-08-08,Completed,Web,Faisalabad,RapidGo,Wallet,
UB-002129,C00241,2024-02-21,Completed,Mobile App,Karachi,SwiftEx,Card,
UB-002130,C01374,2025-06-14,Returned,Mobile App,Lahore,SwiftEx,Cash on Delivery,
UB-002131,C00449,2024-10-12,Completed,Mobile App,Islamabad,RapidGo,Cash on Delivery,
UB-002132,C01384,2024-11-07,Completed,Marketplace,Peshawar,BlueLine,Cash on Delivery,
UB-002133,C00464,2024-02-21,Completed,Web,Rawalpindi,SwiftEx,Cash on Delivery,SAVE15
UB-002134,C00901,2024-01-09,Completed,Mobile App,Karachi,SwiftEx,Cash on Delivery,
UB-002135,C00150,2025-06-05,Completed,Mobile App,Rawalpindi,BlueLine,Cash on Delivery,
UB-002136,C01197,2025-12-27,Cancelled,Mobile App,Lahore,Store Pickup,Card,SAVE15
UB-002137,C00601,2025-05-27,Completed,Mobile App,Islamabad,BlueLine,Card,
UB-002138,C00981,2025-12-25,Completed,Mobile App,Rawalpindi,BlueLine,Wallet,WELCOME10
UB-002139,C00312,2024-01-18,Completed,Web,Rawalpindi,BlueLine,Wallet,
UB-002140,C01409,2024-08-17,Completed,Web,Karachi,Store Pickup,Cash on Delivery,
UB-002141,C01230,2024-10-13,Completed,Mobile App,Rawalpindi,Store Pickup,Cash on Delivery,FREESHIP
